[Point Spectroscopy Data]
Approach Rate=0.1063 µm/sec
Retreat Rate=0.1063 µm/sec
Z Start=-0.5000 µm
Z End=-1.2000 µm
Cycle Hold Time=0.000 sec
½ Cycle Hold Time=0.000 sec
Z Piezo Linerizer On=no

[Series layout]
Points Number=512
Series Number=1
Trace Z Position, µm	Deflection Signal, V	Retrace Z Position, µm	Deflection Signal, V

[Data]
 -1.095891	 -0.140276	 -0.604109	  5.787148
 -1.097261	 -0.132916	 -0.602739	  5.846023
 -1.098631	 -0.146408	 -0.601369	  5.927590
 -1.100001	 -0.122184	 -0.599999	  5.982786
 -1.101371	 -0.152541	 -0.598629	  6.065580
 -1.102741	 -0.136596	 -0.597259	  6.099924
 -1.104111	 -0.155914	 -0.595889	  6.194370
 -1.105481	 -0.162354	 -0.594519	  6.234847
 -1.106850	 -0.157448	 -0.593150	  6.322547
 -1.108220	 -0.180139	 -0.591780	  6.358731
 -1.109590	 -0.156528	 -0.590410	  6.434779
 -1.110960	 -0.163274	 -0.589040	  6.518186
 -1.112330	 -0.140276	 -0.587670	  6.570929
 -1.113700	 -0.183819	 -0.586300	  6.637164
 -1.115070	 -0.157448	 -0.584930	  6.674574
 -1.116439	 -0.119117	 -0.583561	  6.781899
 -1.117809	 -0.087533	 -0.582191	  6.813791
 -1.119179	 -0.107465	 -0.580821	  6.901491
 -1.120549	 -0.118504	 -0.579451	  6.950554
 -1.121919	 -0.107158	 -0.578081	  7.032121
 -1.123289	 -0.124330	 -0.576711	  7.092530
 -1.124659	 -0.111451	 -0.575341	  7.158458
 -1.126028	 -0.143955	 -0.573971	  7.217334
 -1.127398	 -0.121570	 -0.572602	  7.270076
 -1.128768	 -0.135983	 -0.571232	  7.367589
 -1.130138	 -0.098572	 -0.569862	  7.408373
 -1.131508	 -0.113291	 -0.568492	  7.511098
 -1.132878	 -0.121877	 -0.567122	  7.541763
 -1.134248	 -0.132916	 -0.565752	  7.631916
 -1.135618	 -0.104092	 -0.564382	  7.669940
 -1.136987	 -0.096732	 -0.563013	  7.773585
 -1.138357	 -0.111451	 -0.561643	  7.827248
 -1.139727	 -0.112678	 -0.560273	  7.887043
 -1.141097	 -0.112984	 -0.558903	  7.956345
 -1.142467	 -0.113291	 -0.557533	  8.017673
 -1.143837	 -0.118810	 -0.556163	  8.109667
 -1.145207	 -0.121877	 -0.554793	  8.155663
 -1.146576	 -0.124637	 -0.553424	  8.236617
 -1.147946	 -0.077720	 -0.552054	  8.282001
 -1.149316	 -0.120037	 -0.550684	  8.364795
 -1.150686	 -0.099185	 -0.549314	  8.425203
 -1.152056	 -0.114517	 -0.547944	  8.505238
 -1.153426	 -0.120037	 -0.546574	  8.550621
