[Point Spectroscopy Data]
Approach Rate=0.0760 µm/sec
Retreat Rate=0.0760 µm/sec
Z Start=0.0000 µm
Z End=-0.5000 µm
Cycle Hold Time=0.000 sec
½ Cycle Hold Time=0.000 sec
Z Piezo Linerizer On=no

[Series layout]
Points Number=512
Series Number=1
Trace Z Position, µm	Deflection Signal, V	Retrace Z Position, µm	Deflection Signal, V

[Data]
 -0.342467	 -6.139453	 -0.157533	 -0.353086
 -0.343445	 -6.215195	 -0.156555	 -0.340821
 -0.344423	 -6.370356	 -0.155577	 -0.294824
 -0.345402	 -6.527971	 -0.154598	 -0.254347
 -0.346380	 -6.566915	 -0.153620	 -0.259253
 -0.347359	 -6.584700	 -0.152641	 -0.259867
 -0.348337	 -6.610765	 -0.151663	 -0.295131
 -0.349316	 -6.648482	 -0.150684	 -0.356153
 -0.350294	 -0.608827	 -0.149706	 -0.400309
 -0.351273	 -0.599628	 -0.148727	 -0.303717
 -0.352251	 -0.592268	 -0.147749	 -0.252507
 -0.353230	 -0.573256	 -0.146770	 -0.166954
 -0.354208	 -0.594108	 -0.145792	 -0.082933
 -0.355187	 -0.584909	 -0.144813	  0.032672
 -0.356165	 -0.550565	 -0.143835	  0.107493
 -0.357144	 -0.531553	 -0.142856	  0.103506
 -0.358122	 -0.546885	 -0.141878	  0.149809
 -0.359101	 -0.610974	 -0.140899	  0.193353
 -0.360079	 -0.577549	 -0.139921	  0.245789
 -0.361057	 -0.587362	 -0.138942	  0.261428
 -0.362036	 -0.595948	 -0.137964	  0.252228
 -0.363014	 -0.571417	 -0.136986	  0.206845
 -0.363993	 -0.547498	 -0.136007	  0.226470
 -0.364971	 -0.595948	 -0.135029	  0.225550
 -0.365950	 -0.586136	 -0.134050	  0.257748
 -0.366928	 -0.594415	 -0.133072	  0.319077
 -0.367907	 -0.595335	 -0.132093	  0.389605
 -0.368885	 -0.543205	 -0.131115	  0.343608
 -0.369864	 -0.554245	 -0.130136	  0.346981
 -0.370842	 -0.543205	 -0.129158	  0.378566
 -0.371821	 -0.565897	 -0.128179	  0.388992
 -0.372799	 -0.558538	 -0.127201	  0.414443
 -0.373778	 -0.580003	 -0.126222	  0.434988
 -0.374756	 -0.560377	 -0.125244	  0.483438
 -0.375735	 -0.559764	 -0.124265	  0.471785
 -0.376713	 -0.572030	 -0.123287	  0.557032
 -0.377692	 -0.608827	 -0.122308	  0.661904
 -0.378670	 -0.593495	 -0.121330	  0.749605
 -0.379648	 -0.596868	 -0.120351	  0.748071
 -0.380627	 -0.610667	 -0.119373	  0.764017
 -0.381605	 -0.616187	 -0.118395	  0.747765
 -0.382584	 -0.634279	 -0.117416	  0.698395
 -0.383562	 -0.608827	 -0.116438	  0.810933
 -0.384541	 -0.584296	 -0.115459	  0.833932
 -0.385519	 -0.562524	 -0.114481	  0.913352
 -0.386498	 -0.585829	 -0.113502	  0.997986
 -0.387476	 -0.597175	 -0.112524	  1.094272
 -0.388455	 -0.612507	 -0.111545	  1.189945
 -0.389433	 -0.572337	 -0.110567	  1.188105
 -0.390412	 -0.597175	 -0.109588	  1.250354
 -0.391390	 -0.653291	 -0.108610	  1.269672
 -0.392369	 -0.617720	 -0.107631	  1.369025
 -0.393347	 -0.562831	 -0.106653	  1.404595
 -0.394326	 -0.564977	 -0.105674	  1.433420
 -0.395304	 -0.558538	 -0.104696	  1.480030
 -0.396283	 -0.539219	 -0.103717	  1.539825
 -0.397261	 -0.527873	 -0.102739	  1.598701
 -0.398239	 -0.514074	 -0.101760	  1.679962
 -0.399218	 -0.538912	 -0.100782	  1.696520
 -0.400196	 -0.542592	 -0.099804	  1.705720
 -0.401175	 -0.535233	 -0.098825	  1.813658
 -0.402153	 -0.584296	 -0.097847	  1.787900
 -0.403132	 -0.558231	 -0.096868	  1.805686
 -0.404110	 -0.638878	 -0.095890	  1.865788
 -0.405089	 -0.600548	 -0.094911	  1.906571
 -0.406067	 -0.592882	 -0.093933	  1.963300
 -0.407046	 -0.548725	 -0.092954	  2.077065
 -0.408024	 -0.560991	 -0.091976	  2.066026
 -0.409003	 -0.562217	 -0.090997	  2.123062
 -0.409981	 -0.576630	 -0.090019	  2.104357
 -0.410960	 -0.555165	 -0.089040	  2.114782
 -0.411938	 -0.552405	 -0.088062	  2.214748
 -0.412917	 -0.558538	 -0.087083	  2.283436
 -0.413895	 -0.553325	 -0.086105	  2.380949
 -0.414874	 -0.582456	 -0.085126	  2.333726
 -0.415852	 -0.554245	 -0.084148	  2.376963
 -0.416830	 -0.576323	 -0.083169	  2.372363
 -0.417809	 -0.574790	 -0.082191	  2.392601
 -0.418787	 -0.580003	 -0.081213	  2.449637
 -0.419766	 -0.577856	 -0.080234	  2.505753
 -0.420744	 -0.564057	 -0.079256	  2.509739
 -0.421723	 -0.548725	 -0.078277	  2.425106
 -0.422701	 -0.554245	 -0.077299	  2.415293
 -0.423680	 -0.575403	 -0.076320	  2.450251
 -0.424658	 -0.555165	 -0.075342	  2.452704
 -0.425637	 -0.565284	 -0.074363	  2.420506
 -0.426615	 -0.554858	 -0.073385	  2.463743
 -0.427594	 -0.540752	 -0.072406	  2.460983
 -0.428572	 -0.546272	 -0.071428	  2.480608
 -0.429551	 -0.557924	 -0.070449	  2.542857
 -0.430529	 -0.524193	 -0.069471	  2.568615
 -0.431508	 -0.543205	 -0.068492	  2.567389
 -0.432486	 -0.540139	 -0.067514	  2.488888
 -0.433465	 -0.540752	 -0.066535	  2.503607
