[Point Spectroscopy Data]
Approach Rate=0.1138 µm/sec
Retreat Rate=0.1138 µm/sec
Z Start=-3.0000 µm
Z End=-3.7500 µm
Cycle Hold Time=0.000 sec
½ Cycle Hold Time=0.000 sec
Z Piezo Linerizer On=no

[Series layout]
Points Number=512
Series Number=1
Trace Z Position, µm	Deflection Signal, V	Retrace Z Position, µm	Deflection Signal, V

[Data]
 -3.545989	  3.844253	 -3.204010	 10.044895
 -3.547457	  3.784151	 -3.202543	 10.044895
 -3.548925	  3.741834	 -3.201075	 10.044895
 -3.550392	  3.668240	 -3.199607	 10.044895
 -3.551860	  3.642175	 -3.198140	 10.044895
 -3.553328	  3.575633	 -3.196672	 10.044895
 -3.554796	  3.529330	 -3.195204	 10.044895
 -3.556263	  3.468308	 -3.193737	 10.044895
 -3.557731	  3.428444	 -3.192269	 10.044895
 -3.559198	  3.373248	 -3.190801	 10.044895
 -3.560666	  3.327865	 -3.189333	 10.044895
 -3.562134	  3.270216	 -3.187866	 10.044895
 -3.563601	  3.189875	 -3.186398	 10.044895
 -3.565069	  3.165957	 -3.184930	 10.044895
 -3.566537	  3.099722	 -3.183463	 10.044895
 -3.568005	  3.070898	 -3.181995	 10.044895
 -3.569473	  2.989944	 -3.180527	 10.044895
 -3.570940	  2.955600	 -3.179059	 10.044895
 -3.572408	  2.904697	 -3.177592	 10.044895
 -3.573876	  2.870966	 -3.176124	 10.044895
 -3.575343	  2.811170	 -3.174656	 10.044895
 -3.576811	  2.749535	 -3.173188	 10.044895
 -3.578279	  2.697406	 -3.171721	 10.044895
 -3.579747	  2.641596	 -3.170253	 10.044895
 -3.581214	  2.610932	 -3.168785	 10.044895
 -3.582682	  2.548070	 -3.167318	 10.044895
 -3.584150	  2.512193	 -3.165850	 10.044895
 -3.585617	  2.442278	 -3.164382	 10.044895
 -3.587085	  2.409774	 -3.162915	 10.044895
 -3.588553	  2.344152	 -3.161447	 10.044895
 -3.590020	  2.290183	 -3.159979	 10.044895
 -3.591488	  2.236213	 -3.158511	 10.044895
 -3.592956	  2.198189	 -3.157044	 10.044895
 -3.594423	  2.149740	 -3.155576	 10.044895
 -3.595891	  2.096690	 -3.154108	 10.044895
 -3.597359	  2.048547	 -3.152641	 10.044895
 -3.598827	  1.985992	 -3.151173	 10.044895
 -3.600295	  1.957474	 -3.149705	 10.044895
 -3.601762	  1.893999	 -3.148238	 10.044895
 -3.603230	  1.850149	 -3.146770	 10.044895
 -3.604698	  1.798633	 -3.145302	 10.044895
 -3.606165	  1.757849	 -3.143834	 10.044895
 -3.607633	  1.715532	 -3.142366	 10.044895
 -3.609101	  1.660336	 -3.140899	 10.044895
 -3.610569	  1.618633	 -3.139431	 10.044895
 -3.612036	  1.549331	 -3.137963	 10.044895
 -3.613504	  1.533386	 -3.136496	 10.044895
 -3.614972	  1.470524	 -3.135028	 10.044895
 -3.616439	  1.451205	 -3.133560	 10.044895
 -3.617907	  1.389570	 -3.132092	 10.044895
 -3.619375	  1.345107	 -3.130625	 10.044895
 -3.620842	  1.310763	 -3.129157	 10.044895
 -3.622310	  1.283165	 -3.127689	 10.044895
 -3.623778	  1.235635	 -3.126222	 10.044895
 -3.625245	  1.169400	 -3.124754	 10.044895
 -3.626713	  1.164187	 -3.123286	 10.044895
 -3.628181	  1.111444	 -3.121819	 10.044895
 -3.629649	  1.084766	 -3.120351	 10.044895
 -3.631116	  1.047662	 -3.118883	 10.044895
 -3.632584	  1.061154	 -3.117416	 10.044895
 -3.634052	  1.022517	 -3.115948	 10.044895
 -3.635520	  1.011478	 -3.114480	 10.044895
 -3.636987	  0.988173	 -3.113013	 10.044895
 -3.638455	  0.966095	 -3.111545	 10.044895
 -3.639923	  0.955669	 -3.110077	 10.044895
 -3.641391	  0.911206	 -3.108609	 10.044895
 -3.642858	  0.890047	 -3.107141	 10.044895
 -3.644326	  0.826265	 -3.105674	 10.044895
 -3.645793	  0.802347	 -3.104206	 10.044895
 -3.647261	  0.751751	 -3.102738	 10.044895
 -3.648729	  0.716487	 -3.101270	 10.044895
 -3.650197	  0.671104	 -3.099803	 10.044895
 -3.651664	  0.625721	 -3.098336	 10.044895
 -3.653132	  0.595056	 -3.096868	 10.044895
 -3.654600	  0.537100	 -3.095400	 10.044895
 -3.656067	  0.513489	 -3.093932	 10.044895
 -3.657535	  0.472399	 -3.092464	 10.044895
 -3.659003	  0.448174	 -3.090997	 10.044895
 -3.660470	  0.378872	 -3.089529	 10.044895
 -3.661938	  0.530354	 -3.088061	 10.044895
 -3.663406	  5.457812	 -3.086594	 10.044895
 -3.664874	  5.459039	 -3.085126	 10.044895
 -3.666342	  5.473757	 -3.083658	 10.044895
 -3.667809	  5.471918	 -3.082191	 10.044895
 -3.669277	  5.485410	 -3.080723	 10.044895
 -3.670745	  5.456892	 -3.079255	 10.044895
 -3.672212	  5.481730	 -3.077787	 10.044895
 -3.673680	  5.439414	 -3.076320	 10.044895
 -3.675148	  5.486943	 -3.074852	 10.044895
 -3.676615	  5.444320	 -3.073384	 10.044895
 -3.678083	  5.447386	 -3.071917	 10.044895
 -3.679551	  5.439414	 -3.070449	 10.044895
 -3.681019	  5.447386	 -3.068981	 10.044895
 -3.682486	  5.476824	 -3.067513	 10.044895
 -3.683954	  5.422241	 -3.066046	 10.044895
 -3.685422	  5.474984	 -3.064578	 10.044895
 -3.686889	  5.425308	 -3.063110	 10.044895
 -3.688357	  5.451066	 -3.061643	 10.044895
 -3.689825	  5.425308	 -3.060175	 10.044895
 -3.691293	  5.438187	 -3.058707	 10.044895
 -3.692760	  5.405069	 -3.057240	 10.044895
 -3.694228	  5.421628	 -3.055772	 10.044895
 -3.695696	  5.436960	 -3.054304	 10.044895
 -3.697163	  5.440333	 -3.052836	 10.044895
 -3.698631	  5.489089	 -3.051368	 10.044895
 -3.700099	  5.454132	 -3.049901	 10.044895
 -3.701566	  5.469158	 -3.048433	 10.044895
 -3.703034	  5.441866	 -3.046965	 10.044895
 -3.704502	  5.465478	 -3.045498	 10.044895
 -3.705970	  5.422854	 -3.044030	 10.044895
 -3.707438	  5.463332	 -3.042562	 10.044895
 -3.708905	  5.468544	 -3.041095	 10.044895
 -3.710373	  5.492769	 -3.039627	 10.044895
 -3.711840	  5.452906	 -3.038159	 10.044895
 -3.713308	  5.462105	 -3.036691	 10.044895
 -3.714776	  5.480504	 -3.035224	 10.044895
 -3.716244	  5.428374	 -3.033756	 10.044895
 -3.717711	  5.462105	 -3.032289	 10.044895
 -3.719179	  5.421628	 -3.030821	 10.044895
 -3.720647	  5.439414	 -3.029353	 10.044895
 -3.722115	  5.412429	 -3.027885	 10.044895
 -3.723582	  5.402003	 -3.026417	 10.044895
 -3.725049	  5.409362	 -3.024950	 10.044895
 -3.726517	  5.401083	 -3.023482	 10.044895
 -3.727985	  5.400776	 -3.022014	 10.044895
 -3.729453	  5.367659	 -3.020547	 10.044895
 -3.730921	  5.389431	 -3.019079	 10.044895
 -3.732388	  5.349874	 -3.017612	 10.044895
